,Date Time,Sensor,PM10,PM2_5,NO2,NO,NOx,CO,SO2,O3,Temp,Do_Am,TocDo_Gio,Luong_Mua,Huong_Gio,Pressure,Buc_Xa
20132,7/18/2019 20:00,CauGiay,91.06,49.17,17.02,0.34,17.53,469.9,0.77,22.5,33.5,65.2,1.6,0,133,996.4,8.2
20133,7/18/2019 21:00,CauGiay,102.28,55.23,11.77,0.08,11.88,294.8,0.83,29.6,32.3,70.8,1.7,0,142,996.9,7.5
20134,7/18/2019 22:00,CauGiay,101.95,60.39,14.97,0.35,15.49,154.7,0.85,28.42,32.4,67.7,2.9,0,144,997.2,7.5
20135,7/18/2019 23:00,CauGiay,70.78,41.93,18.03,0.2,18.34,100.1,0.53,19.78,32.2,68.1,1,0,111,996.8,7.6
20136,7/19/2019 0:00,CauGiay,76.27,45.18,20.63,0.24,20.97,367.3,0.67,19.06,31.6,71.8,1.7,0,137,996.2,7.8
20137,7/19/2019 1:00,CauGiay,87.86,52.04,14.78,0.26,15.18,358.1,1.25,20.7,31.3,73.7,1,0,124,995.9,7.5
20138,7/19/2019 2:00,CauGiay,85.39,50.58,12.59,0.4,13.18,301.4,1.15,14.74,31,75.6,0.7,0,110,995.7,7.5
20139,7/19/2019 3:00,CauGiay,61.66,36.52,8.04,0.19,8.31,298.7,0.8,14.68,30.8,75.6,1.8,0,149,994.9,7.5
20140,7/19/2019 4:00,CauGiay,88.98,52.71,6.63,0.38,7.18,398.1,1.09,16.82,30.6,77.7,1,0,123,994.8,7.5
20141,7/19/2019 5:00,CauGiay,80.78,47.85,7.56,0.14,7.77,300.4,0.8,15.72,30.5,78.5,2,0,95,995.4,7.5
20142,7/19/2019 6:00,CauGiay,62.18,36.83,9.55,0.21,9.87,401.9,0.69,13.74,30.6,77.9,1.2,0,155,995.9,51.2
20143,7/19/2019 7:00,CauGiay,56.7,30.67,11.73,0.53,12.53,469,1.42,14.88,31,75.5,0.6,0,138,996.5,103.5
20144,7/19/2019 8:00,CauGiay,60.54,38.26,15.51,1.6,17.95,834.9,1.42,22.52,32.4,69.5,0.4,0,146,996.7,362.5
20145,7/19/2019 9:00,CauGiay,54.03,32.84,19.54,1,21.07,880.2,1.31,16.7,33.6,63.7,0.9,0,297,997.6,399.4
20146,7/19/2019 10:00,CauGiay,57.75,40.39,16.14,0.75,17.27,503.4,1.09,46.2,35.5,55.9,0.3,0,359,997.4,667.9
20147,7/19/2019 11:00,CauGiay,72.67,44.87,10.01,0.34,10.51,284.9,1.36,46.42,36.3,50.9,1,0,300,997.3,701.1
20148,7/19/2019 12:00,CauGiay,74.06,45.68,7.16,0.53,7.96,52.7,1.04,40.92,36.6,48.8,1.8,0,339,997,917.7
20149,7/19/2019 13:00,CauGiay,70.72,40.57,4.3,0.35,4.83,156.9,0.37,26.22,37.5,45.4,1.2,0,323,996.1,780.6
20150,7/19/2019 14:00,CauGiay,58.73,33.3,4.28,0.38,4.85,256,1.17,35.3,37.5,44.4,1.4,0,297,995.6,677.8
20151,7/19/2019 15:00,CauGiay,55.5,33.15,15.93,0.83,17.19,814.7,1.5,43.18,37.3,47.6,1.4,0,121,995,360.5
20152,7/19/2019 16:00,CauGiay,63.91,35.28,15.13,0.41,15.76,310.1,0.96,16.36,37.1,48,1.5,0,104,994.7,231
20153,7/19/2019 17:00,CauGiay,63.98,41.71,22.54,0.33,23.03,675.6,1.23,43.06,36.5,53.5,1.9,0,100,994.3,201
20154,7/19/2019 18:00,CauGiay,85.88,50.67,19.21,0.29,19.67,1265,1.23,45.78,35.9,54.7,1.4,0,119,994.3,65.6
20155,7/19/2019 19:00,CauGiay,71.17,41.99,20.59,0.21,20.91,541,1.09,36.26,35.3,53.4,2.4,0,149,995.7,8
20156,7/19/2019 20:00,CauGiay,62.37,36.8,26.55,0.55,27.39,661.8,0.64,12.7,34.8,54.7,1.6,0,142,996.9,7.7
20157,7/19/2019 21:00,CauGiay,82.33,59.9,20.57,0.63,21.54,999.5,1.58,19.64,34,60.6,1.4,0,128,997.6,7.8
20158,7/19/2019 22:00,CauGiay,86.08,51.22,19.46,0.81,20.7,772,1.66,33.62,33.5,62.1,1.6,0,130,998.1,7.7
20159,7/19/2019 23:00,CauGiay,79.33,43.22,11.59,0.43,12.24,689.7,0.64,13.8,32.8,65.6,2.4,0,151,997.7,7.9
20160,7/20/2019 0:00,CauGiay,81.54,49.17,14.78,0.18,15.05,422.4,0.96,9.12,32.3,66.1,1.5,0,108,997.6,7.6
20161,7/20/2019 1:00,CauGiay,,,,,,,,,,,,,,,
20162,7/20/2019 2:00,CauGiay,59.44,42.66,32.78,3.69,38.39,144.9,1.09,12,28.7,51.7,1.5,0,225,1000.5,7.6
20163,7/20/2019 3:00,CauGiay,56.63,35.14,30.66,3.56,36.1,257.8,0.51,7.74,28.5,52.3,1.5,0,236,999.8,7.3
20164,7/20/2019 4:00,CauGiay,46.94,23.97,18.64,1.28,20.59,359.6,1.17,13.9,28.5,52.4,1.8,0,144,1000.4,7.8
20165,7/20/2019 5:00,CauGiay,57.53,32.8,23.23,3.16,28.06,340.2,1.12,8.8,27.9,56.3,0.9,0,200,1000.7,7.6
20166,7/20/2019 6:00,CauGiay,55.41,35.01,28.71,4.21,35.14,318.5,0.8,5.98,27.7,57.4,1.2,0,148,1000.7,19.4
20167,7/20/2019 7:00,CauGiay,35.11,23.35,11.04,1.23,12.91,400,1.12,15.92,29.3,67.2,1.7,0,34,1000.5,177
20168,7/20/2019 8:00,CauGiay,45.81,31.13,8.02,1.38,10.12,391.2,1.42,12.02,28.9,67.8,2.2,0,291,1001,423.8
20169,7/20/2019 9:00,CauGiay,36.89,20.46,10.81,1.38,12.91,333.7,1.17,14.08,29.8,63,1.4,0,291,1001.3,689.2
20170,7/20/2019 10:00,CauGiay,41.87,19.22,8.42,0.96,9.89,68.2,0.88,19.52,31.7,54,2.9,0,310,1001,854
20171,7/20/2019 11:00,CauGiay,36.11,17.62,6.99,0.66,8,176.2,1.25,26.46,32.6,53.5,1.3,0,266,1001,939.2
20172,7/20/2019 12:00,CauGiay,31.29,23.74,7.64,0.34,8.16,265.1,1.31,33.06,33.5,50.4,1.5,0,323,1000.6,969.4
20173,7/20/2019 13:00,CauGiay,38.48,26.01,5.14,0.33,5.65,5.5,0.59,23.62,34.3,46.6,1.6,0,328,999.7,937
20174,7/20/2019 14:00,CauGiay,35.2,19.45,5.69,0.38,6.26,343,0.85,31.06,34.6,46.4,1.2,0,332,999.2,294.1
20175,7/20/2019 15:00,CauGiay,24.64,13.76,7.37,0.45,8.06,574.3,1.5,25.84,34.4,45.3,0.9,0,309,998.5,232.8
20176,7/20/2019 16:00,CauGiay,26.61,21.9,6.67,0.58,7.54,280.8,1.04,31.78,35.8,42.2,0.4,0,200,996.8,441.1
20177,7/20/2019 17:00,CauGiay,28.47,16.48,19.27,0.48,20,537.2,1.17,36.9,35,46.4,1.1,0,218,996.7,124.9
20178,7/20/2019 18:00,CauGiay,33.68,27.86,19.9,0.19,20.19,659.7,1.23,35.26,33.8,50.6,2,0,143,997.9,36.5
20179,7/20/2019 19:00,CauGiay,59.3,36.72,14.75,0.35,15.28,548.4,1.23,37.36,32.9,58.8,2.6,0,145,998.9,8.3
20180,7/20/2019 20:00,CauGiay,64.25,49.77,13.98,0.39,14.57,397.2,0.61,35.54,32.8,57.8,1.4,0,161,999.5,7.5
20181,7/20/2019 21:00,CauGiay,71.44,50.76,14.96,0.26,15.38,856.3,0.85,30.74,31.9,63.9,1.1,0,157,1000.2,9.4
20182,7/20/2019 22:00,CauGiay,83.21,59.67,20.63,0.33,21.12,1226.9,1.68,24.56,30.4,66.2,2.2,0.02,161,1001.9,9
20183,7/20/2019 23:00,CauGiay,54.09,51.32,12.32,0.38,12.89,720.2,1.31,11.66,27.1,73.7,0.5,0,201,1002.4,7.8
20184,7/21/2019 0:00,CauGiay,46.55,36.45,18.13,0.39,18.74,374.8,1.15,18.78,28,68.8,2,0.16,181,1001.3,6.8
20185,7/21/2019 1:00,CauGiay,45.04,39.15,15.78,0.39,16.39,510.2,2.14,18.84,28.3,68.8,1,0,107,1000.9,8.1
20186,7/21/2019 2:00,CauGiay,43.54,35.3,16.45,0.31,16.92,1433.8,2.08,9.98,28.2,69.2,0.9,0,209,1000,7.7
20187,7/21/2019 3:00,CauGiay,42.34,31.26,12.95,0.46,13.66,843.6,1.66,10.74,28.3,68,1.5,0,134,999.9,7.3
20188,7/21/2019 4:00,CauGiay,44.05,32.79,13.68,0.53,14.46,2311.8,2.19,3.68,28.5,68.3,0.7,0,150,1000.2,7.7
20189,7/21/2019 5:00,CauGiay,44.43,43.26,16.24,0.38,16.81,704.2,2.22,14.92,27.8,73.2,0.9,0,245,1000.3,7.8
20190,7/21/2019 6:00,CauGiay,44.59,39.69,15.8,0.88,17.15,630.5,2.11,5.36,27.9,69.8,1.6,0,146,1000.5,62.9
20191,7/21/2019 7:00,CauGiay,48.72,34.74,16.96,1.91,19.88,662.6,2.08,4.32,28.5,66.5,1,0,95,1000.9,157.2
20192,7/21/2019 8:00,CauGiay,52.9,33.53,16.79,2.83,21.09,784.6,1.84,18.38,30.4,58.7,1.5,0,102,1001.4,461.7
20193,7/21/2019 9:00,CauGiay,71.37,34.32,24.39,2.5,28.19,1218.5,1.95,24.46,31.6,58.6,1.1,0,102,1001.4,591.1
20194,7/21/2019 10:00,CauGiay,59.08,42.31,24.58,3,29.17,501.5,1.9,23.4,32.3,57.1,1.9,0,148,1001.4,819.7
20195,7/21/2019 11:00,CauGiay,72.63,32.65,15.15,1.58,17.55,778.7,1.82,30.74,33.7,54.6,1.6,0,194,1001,942.3
20196,7/21/2019 12:00,CauGiay,69.91,36.7,9.23,0.45,9.91,977.2,2.46,41.96,34.5,53.4,1.8,0,159,1000.7,779.5
20197,7/21/2019 13:00,CauGiay,72.48,45.21,8.1,0.5,8.86,467.5,1.82,20.4,34.4,54.6,1.4,0,176,1000,689.6
20198,7/21/2019 14:00,CauGiay,51.77,38.99,7.91,0.34,8.42,368.5,1.58,43.8,34.9,54.4,2,0,157,999,822.7
20199,7/21/2019 15:00,CauGiay,60.74,41.81,6.88,0.3,7.33,565.6,2,51.7,34.6,55.3,2,0,156,998,266.7
20200,7/21/2019 16:00,CauGiay,54.93,21.97,7.01,0.38,7.6,465.6,1.58,39,34.9,54.5,2.1,0,143,997.5,260.4
20201,7/21/2019 17:00,CauGiay,40.52,33.94,7.56,0.43,8.21,304,1.71,32.44,34.8,53.3,1.9,0,147,997.7,200.1
20202,7/21/2019 18:00,CauGiay,40.96,23.76,7.89,0.13,8.08,721.9,2.06,16.48,28.2,63.6,1.2,0,247,998.6,35.2
20203,7/21/2019 19:00,CauGiay,35.79,23.19,23.28,0.2,23.59,1130.8,2.24,13.42,30.4,50.9,1,0,270,998.9,6.9
20204,7/21/2019 20:00,CauGiay,32.96,20.71,34.42,1.28,36.37,1358,1.84,4.18,30.2,59.4,1.8,0,79,1000.4,7.6
20205,7/21/2019 21:00,CauGiay,33.11,26.74,25.36,0.63,26.32,972.5,1.76,7.62,30.5,58.7,0.9,0,110,1000.4,7.7
20206,7/21/2019 22:00,CauGiay,46.91,25.55,30.83,0.54,31.63,1413.5,1.66,4.22,30.3,63.9,0.1,0,59,1001.3,7.7
20207,7/21/2019 23:00,CauGiay,55.22,32.61,15.39,0.6,16.31,554.7,1.84,13.04,28.4,75.7,1,0.71,125,1001.4,8
20208,7/22/2019 0:00,CauGiay,56.53,32.69,23.36,0.3,23.82,611.6,1.5,5.5,28.7,75.3,1.9,0,262,1001.1,9.1
20209,7/22/2019 1:00,CauGiay,51.7,37.52,19.37,0.36,19.94,588.2,1.68,5,28.8,74.3,1.1,0,104,1000.5,7.5
20210,7/22/2019 2:00,CauGiay,,,,,,,,,,,,,,,
20211,7/22/2019 3:00,CauGiay,59.98,38.14,15.95,0.44,16.62,576.5,1.09,7.76,29,69.8,2.2,0,157,999.1,7.7
20212,7/22/2019 4:00,CauGiay,51.37,36.37,20.15,0.49,20.9,548.8,1.15,3.88,28.6,71,0.7,0,230,999,7.3
20213,7/22/2019 5:00,CauGiay,52.43,30.27,15.87,0.29,16.33,688.9,1.55,3.92,28.7,70.9,0.8,0,178,999,7.6
20214,7/22/2019 6:00,CauGiay,50.87,30.8,18.24,2.38,21.87,1335.4,1.5,1,28.7,71.1,0.2,0,97,999.1,45.1
20215,7/22/2019 7:00,CauGiay,55.61,40.25,27.33,13.49,47.92,1206.3,1.34,5.52,29.2,71.2,1.4,0,241,999.3,122.8
20216,7/22/2019 8:00,CauGiay,57.02,41.5,28.86,4.9,36.35,1673.5,1.47,8.32,29.6,67.6,1.4,0,144,999.9,195.4
20217,7/22/2019 9:00,CauGiay,81.15,41.93,26.91,3.24,31.86,1982.1,1.95,23.6,31.9,57,1,0,163,1000.3,621.9
20218,7/22/2019 10:00,CauGiay,75.94,42.59,27.47,3.04,32.13,1206.9,1.09,20.26,32.3,57.4,1.6,0,104,1000,794.9
20219,7/22/2019 11:00,CauGiay,77.63,54.78,21.6,1.64,24.1,954,1.42,23.16,32.7,55.7,1.8,0,148,999.6,703.4
20220,7/22/2019 12:00,CauGiay,83.65,45.9,18.99,1.6,21.43,1228.7,1.98,29,32.5,57.1,1.9,0,134,999.4,508.6
20221,7/22/2019 13:00,CauGiay,76.87,42.71,15.13,1.28,17.08,804,2,28.92,33.4,53.3,1.9,0,157,999.2,794.8
20222,7/22/2019 14:00,CauGiay,68.17,39.42,13.1,0.96,14.57,455.1,1.39,31.8,34.3,49.8,1.8,0,146,998.2,857.3
20223,7/22/2019 15:00,CauGiay,61.03,34.52,17.53,1.13,19.25,670.4,1.44,36.74,33.8,54.1,2,0,152,996.8,644.8
20224,7/22/2019 16:00,CauGiay,63.84,39.89,14.06,0.69,15.13,687.8,1.63,40.26,33.6,55,1.7,0,131,996,447.5
20225,7/22/2019 17:00,CauGiay,62.82,43.56,13.43,0.55,14.27,392.9,1.74,35.58,32.7,58.9,3.4,0,153,996,291.3
20226,7/22/2019 18:00,CauGiay,67.49,45.47,14.31,0.46,15.01,1133.7,1.55,24.52,32.1,63.5,2,0,123,996.5,62.4
20227,7/22/2019 19:00,CauGiay,56.94,32.23,15.93,0.48,16.66,1515,2.4,22.96,31.9,64,1.5,0,129,997.4,7.9
20228,7/22/2019 20:00,CauGiay,64.86,35.83,16.35,0.35,16.88,1055.6,1.79,28.66,31.5,68.1,1.8,0,113,998,7.7
20229,7/22/2019 21:00,CauGiay,58.72,45.69,11.78,0.11,11.96,532.3,1.25,27.08,31.2,69.1,1.5,0,148,998.7,7.6
20230,7/22/2019 22:00,CauGiay,50.19,35.32,11.44,0.24,11.82,567,1.34,22.24,30.9,70.6,2.6,0,151,999.6,7.9
20231,7/22/2019 23:00,CauGiay,62.68,46.6,11.98,0.18,12.24,537.1,1.79,22.2,30.7,72.6,1.2,0,140,998.8,7.6
20232,7/23/2019 0:00,CauGiay,51.38,46.82,14.29,0.28,14.71,378.9,1.31,15.82,30.5,73.8,1.1,0,120,998,7.7
20233,7/23/2019 1:00,CauGiay,53.04,49.07,15.26,0.03,15.3,730.1,2.14,9.5,30.1,75.7,1.3,0,146,997.4,7.5
20234,7/23/2019 2:00,CauGiay,55.41,44.18,13.94,0.26,14.34,803.9,2.7,5.1,30.1,65.4,0.7,0,167,997.3,7.5
20235,7/23/2019 3:00,CauGiay,37.51,32.27,11.19,0.4,11.8,446.5,2.19,8.22,29.8,64,1,0,206,997,7.7
20236,7/23/2019 4:00,CauGiay,29.02,23.87,12.26,0.49,13.01,265.8,1.42,1,29.5,65.8,1.2,0,129,996.7,7.6
20237,7/23/2019 5:00,CauGiay,28.33,17.65,16.5,1.05,18.11,578.8,2.16,0.02,29.2,69,1.7,0,100,997.3,7.9
20238,7/23/2019 6:00,CauGiay,34.33,15.73,21.33,2.91,25.8,605.8,2.16,0.52,28.6,69.2,0.9,0,114,997.7,32.3
20239,7/23/2019 7:00,CauGiay,34.66,26.57,22.35,8.54,35.39,719,1.92,2.28,28.4,68.5,1.7,0,80,998.7,106.7
20240,7/23/2019 8:00,CauGiay,47.25,19.92,19.88,6.88,30.39,1315.8,2.08,0.7,29.2,65.7,1.7,0,158,998.8,290.1
20241,7/23/2019 9:00,CauGiay,50.13,28.53,27.54,5.6,36.1,1896.3,2.78,5.74,30.1,63.9,0.8,0,111,999.3,249.8
20242,7/23/2019 10:00,CauGiay,51.55,29.52,28.69,2.53,32.55,1577.3,2.62,14.6,31.5,58.5,0.9,0,264,998.8,365.3
20243,7/23/2019 11:00,CauGiay,52.9,30.76,9.84,1,11.36,518.6,1.92,26.32,31.9,52,0.9,0,227,998.9,327.8
20244,7/23/2019 12:00,CauGiay,67.41,22.52,18.18,1.7,20.78,1255.9,2.48,23.28,32.6,52,0.5,0,220,998.3,573.4
20245,7/23/2019 13:00,CauGiay,60.11,30.09,5.65,0.44,6.32,530.8,2.19,25.18,33.9,46.9,2.2,0,311,997.3,966.5
20246,7/23/2019 14:00,CauGiay,48.89,25.67,5.62,0.54,6.44,284.4,1.76,18.3,34.3,46.6,1.7,0,251,996.5,815.9
20247,7/23/2019 15:00,CauGiay,36.64,20.86,3.38,0.66,4.39,617.1,2.16,9.88,34.5,45,1.8,0,233,996.1,516.5
20248,7/23/2019 16:00,CauGiay,34.78,14.67,6.26,0.93,7.68,846.7,2.62,11.26,33.6,47.7,2.5,0,269,995.7,236
20249,7/23/2019 17:00,CauGiay,24.34,13.79,8.14,0.46,8.84,586.4,2.19,11.22,33,49.4,2.3,0,268,995.9,68.8
20250,7/23/2019 18:00,CauGiay,36.09,14.16,33.92,1.29,35.91,1874.7,2.14,12.3,31.9,58.9,0.9,0,57,996.3,36.2
20251,7/23/2019 19:00,CauGiay,55.4,37.58,44.64,1.33,46.64,2663.9,2.86,7.66,31.8,58.4,1.4,0,85,997.1,7.7
20252,7/23/2019 20:00,CauGiay,63.29,34.87,40.26,1.54,42.61,1806,2.72,4.3,31.2,62.7,1.1,0,83,997.6,7.6
20253,7/23/2019 21:00,CauGiay,70.75,44.78,28.55,1.09,30.22,1088.9,2.22,0.42,31.3,59.2,1.8,0,156,998.2,7.5
20254,7/23/2019 22:00,CauGiay,67.08,37.03,30.46,3.19,35.34,1247.8,2.08,2.2,30.4,65.2,1.5,0,95,998.9,7.8
20255,7/23/2019 23:00,CauGiay,70.3,47.64,36.39,3.95,42.42,1002.5,2.46,2.61,30,69.5,1.1,0,96,998.8,7.8
20256,7/24/2019 0:00,CauGiay,72.06,46.29,35.68,5.1,43.47,794.3,1.9,2.01,29.8,72.1,1.5,0,80,998.3,7.6
20257,7/24/2019 1:00,CauGiay,62.67,38.34,36.63,9.46,51.11,591.6,1.47,1.56,29.5,73.9,0.7,0,70,997.6,7.4
20258,7/24/2019 2:00,CauGiay,72.63,39.04,35.76,13.44,56.27,891.2,1.87,1.98,29.3,75,1.4,0,54,997.2,7.6
20259,7/24/2019 3:00,CauGiay,74.46,51.68,28.38,5.43,36.67,631.3,1.5,1.59,28.8,78.3,1.3,0,49,997.4,7.5
20260,7/24/2019 4:00,CauGiay,76.23,52.09,14.44,0.33,14.94,333.6,1.25,1.32,28.1,79,1.2,0,13,997.3,7.5
20261,7/24/2019 5:00,CauGiay,63.62,31.38,13.08,0.34,13.6,364.4,1.09,2.26,28.1,76.6,1.4,0,67,997.6,7.5
20262,7/24/2019 6:00,CauGiay,70.48,43.07,17.82,1.36,19.9,492.3,1.36,1.44,28.1,76.5,1.5,0,59,998.4,20.1
20263,7/24/2019 7:00,CauGiay,76.17,33.88,13.79,1.8,16.54,601.3,1.23,3.9,28.4,75.9,1.2,0,7,999,83.9
20264,7/24/2019 8:00,CauGiay,68.88,46.65,16.45,3.78,22.21,1053,1.34,3.38,29.1,74.2,0.9,0,340,999.6,241.7
20265,7/24/2019 9:00,CauGiay,77.17,46.57,16.96,3.88,22.86,1400.6,1.79,12.58,30.9,66.3,0.7,0,48,1000.1,524.9
20266,7/24/2019 10:00,CauGiay,61.07,41.39,16.79,1.24,18.66,1062.6,1.68,24.24,31.6,60.8,1,0,319,999.8,193.8
20267,7/24/2019 11:00,CauGiay,55.57,36.5,11.61,0.96,13.06,505.1,1.17,20.32,32.8,52.2,0.8,0,117,999.5,697.8
20268,7/24/2019 12:00,CauGiay,75.75,43.6,11.9,0.68,12.93,768.6,1.12,25.66,33.4,51.7,0.5,0,295,998.9,557.9
20269,7/24/2019 13:00,CauGiay,71.15,33.81,3.59,0.54,4.41,269.9,1.34,14.66,34.8,42.4,1.8,0,218,998.2,835.9
20270,7/24/2019 14:00,CauGiay,46.62,27.82,6.21,0.68,7.24,280.3,1.34,23.32,34,47.5,2.1,0,159,997.7,314.6
20271,7/24/2019 15:00,CauGiay,50.47,27.47,15.45,0.84,16.75,761.3,1.2,27.74,33.4,57.2,0.9,0,270,997.4,292
20272,7/24/2019 16:00,CauGiay,57.71,37.76,22.29,0.61,23.23,1408.5,1.9,17.3,32.3,60.4,2.1,0,42,997.3,36.8
20273,7/24/2019 17:00,CauGiay,55.47,37.53,21.97,0.75,23.11,1344.8,1.63,29.1,31.7,61.1,1.5,0,69,997.8,74.1
20274,7/24/2019 18:00,CauGiay,62.68,40.21,14.13,0.45,14.84,525.8,1.74,11.78,27.8,72.8,3.8,0.16,268,999.4,13.2
20275,7/24/2019 19:00,CauGiay,49.56,35.98,16.46,0.58,17.34,837.4,1.2,10.08,26.7,74.8,0.9,0,312,999.7,8.2
20276,7/24/2019 20:00,CauGiay,40.42,38.46,25.65,0.59,26.55,1049.8,1.87,3.72,28.2,69.9,0.4,0,256,1000.2,7.7
20277,7/24/2019 21:00,CauGiay,40.94,27.83,41.58,3.09,46.3,1926.8,1.44,2.54,28.6,70.3,1.1,0,322,1001,7.8
20278,7/24/2019 22:00,CauGiay,38.02,25.02,32.66,2.21,36.04,1309.4,1.44,1.09,29,71.8,1,0,52,1001.4,7.5
20279,7/24/2019 23:00,CauGiay,44.87,27.84,41.87,10.31,57.62,1217.8,2.16,1.11,29.1,73.1,1.8,0,85,1001.5,8.2
20280,7/25/2019 0:00,CauGiay,66.47,37.1,41.77,14.66,64.2,777.1,1.52,2,29,73.6,1.6,0,90,1001.2,7.9
20281,7/25/2019 1:00,CauGiay,53.33,33.04,39.1,12.73,58.54,403.7,1.12,0.94,28.9,74.6,1.2,0,91,1001,7.9
20282,7/25/2019 2:00,CauGiay,55.54,34.48,32.07,11.73,49.98,519.7,0.8,0.34,28.5,75.7,0.8,0,278,1000.7,8.9
20283,7/25/2019 3:00,CauGiay,65.81,36.75,24.3,0.9,25.67,512.8,1.12,8.3,27.8,78.7,0.8,0,251,1000.6,8.3
20284,7/25/2019 4:00,CauGiay,73.64,49.06,21.26,1.3,23.24,321.7,0.99,9.56,27.8,80.6,0.7,0,326,1001,7.8
20285,7/25/2019 5:00,CauGiay,72.29,54.08,20.74,0.84,22.02,363.8,0.69,2.02,27.8,80,1.8,1.3,65,1001.4,8
20286,7/25/2019 6:00,CauGiay,81.84,56.13,22.02,3.51,27.39,715.6,1.9,2.52,27.9,80.5,0.9,0,89,1001.3,32.8
20287,7/25/2019 7:00,CauGiay,66.46,38.86,19.12,5.59,27.66,830.2,1.31,0.72,28,81,1.3,0,7,1002,62.8
20288,7/25/2019 8:00,CauGiay,63.06,37.02,20.13,7.61,31.76,1190.7,1.09,18.14,28.5,77.9,1.1,0,51,1002.4,174.6
20289,7/25/2019 9:00,CauGiay,59.97,33.63,23.42,3.58,28.9,1276.7,1.52,18.2,29.3,73.8,0.9,0,26,1003.1,290.3
20290,7/25/2019 10:00,CauGiay,54.72,34.16,21.22,2.68,25.31,947.7,1.44,17.5,30.6,66,1,0,76,1003.2,271.6
20291,7/25/2019 11:00,CauGiay,,,,,,,,,,,,,,,
20292,7/25/2019 12:00,CauGiay,57.82,35.86,24.96,1.94,27.94,988.9,1.23,10.14,30.1,71,0.5,0,256,1002.2,211.1
20293,7/25/2019 13:00,CauGiay,55.56,40.4,17.99,1.29,19.96,1068.6,1.66,10.68,29.8,70.4,1.3,0.19,44,1001.4,189
20294,7/25/2019 14:00,CauGiay,51.24,33.5,17.19,1.4,19.33,748.1,1.07,25.88,27.8,79.2,1.6,4.81,106,1000.9,85.5
20295,7/25/2019 15:00,CauGiay,50.01,34.22,35.64,2.06,38.79,1659.4,1.01,8.6,28,79.5,1.6,0.22,89,1000.7,31.1
20296,7/25/2019 16:00,CauGiay,39.06,26.43,25.02,0.89,26.38,1244.8,1.5,11.9,27.6,79.3,1.6,0.71,136,1000.8,22.2
20297,7/25/2019 17:00,CauGiay,39.3,26.15,19.29,0.75,20.44,809.3,1.47,13.74,27.1,80.5,2,0,195,1000.6,57.8
20298,7/25/2019 18:00,CauGiay,33.98,30.65,36.96,2.9,41.41,3161.6,1.36,5.54,27.8,76.7,1.3,0,113,1001,19.9
20299,7/25/2019 19:00,CauGiay,29.26,31.97,38.7,2.75,42.92,2560,1.5,2,27.9,77.1,1.3,0,134,1001.2,7.7
20300,7/25/2019 20:00,CauGiay,31.23,26.22,27.56,0.45,28.23,1149.6,1.79,2.64,28.1,74.3,1.1,0,149,1001.7,7.9
20301,7/25/2019 21:00,CauGiay,41.46,34.29,24.14,0.73,25.25,951.1,1.01,3.28,27.8,78.9,0.5,0,224,1002.6,7.6
20302,7/25/2019 22:00,CauGiay,40.02,28.36,29.22,1.04,30.81,929.6,1.01,2.56,27.8,80.1,0.5,0,35,1003,7.4
20303,7/25/2019 23:00,CauGiay,47.59,32.41,30.25,1.46,32.47,1709.3,1.47,0.68,28.1,77.7,0.5,0,134,1002.8,7.5
20304,7/26/2019 0:00,CauGiay,57.15,39.3,22.39,0.49,23.13,1145.7,1.34,10.12,28.5,74.7,0.9,0,162,1002.6,7.9
20305,7/26/2019 1:00,CauGiay,49.56,42.12,27.75,0.56,28.63,536.7,1.17,2.66,28.5,76.7,0.5,0,142,1002.2,8
20306,7/26/2019 2:00,CauGiay,54.62,31,22.31,0.51,23.09,363.4,0.83,3.4,28.2,79.1,0.8,0,104,1001.8,7.9
20307,7/26/2019 3:00,CauGiay,,,,,,,,,,,,,,,
20308,7/26/2019 4:00,CauGiay,65.27,45.44,25.23,1.88,28.1,248.5,1.09,0.82,27.8,82.6,0.6,0,81,1001.4,7.6
20309,7/26/2019 5:00,CauGiay,62.39,47.31,27.6,21.66,60.68,639.5,1.12,3.6,27.6,82.8,0.8,0,248,1001.8,7.9
20310,7/26/2019 6:00,CauGiay,72.06,48.86,26.36,22.69,61.01,1077.3,1.76,2.78,27.5,83,0.8,0,244,1002,17.1
20311,7/26/2019 7:00,CauGiay,80.3,69.02,29.91,25.05,68.19,1231.9,1.68,0.44,27.7,82.6,0.7,0,266,1002,43.2
20312,7/26/2019 8:00,CauGiay,99.19,73.11,29.05,12.86,48.71,1552.4,1.23,0.72,28.3,80.3,0.9,0,71,1002.3,146.6
20313,7/26/2019 9:00,CauGiay,127.47,93.14,39.69,9.75,54.59,1658.1,1.36,4.92,29.1,78.4,1.4,0,336,1003,271.2
20314,7/26/2019 10:00,CauGiay,141.53,90.2,38.56,3.18,43.41,1462.2,2.03,11.12,29.3,78.3,0.7,0,25,1003,247.6
20315,7/26/2019 11:00,CauGiay,129.26,80.27,33.39,2.41,37.07,1384.3,2.22,18.42,29.7,78.3,0.7,0,345,1002.3,342.1
20316,7/26/2019 12:00,CauGiay,100.12,72.32,23.45,1.04,25.06,993.1,1.71,33.18,31.1,68.4,0.7,0,2,1001.6,352.6
20317,7/26/2019 13:00,CauGiay,91.17,63.07,19.04,1.58,21.45,1187,1.95,22.74,30.8,68.4,1.2,0,61,1001,219.8
